,customer_id,star,enroll_date,content
279,navi,4,2021-01-05,"지하철역에서 만나기로 했는데 주변에 주정차구역이랄데가 없었거든요..... 그래서 드라이브스루 거래했어요; 근데 구매자분이 당일날 3분전에 말해줘섴ㅋㅋ;; 당황스 당근마켓의 잘못은 아니지만, 거래 전에 거래 방식(현금?계좌이체?)이나 장소등을 필수적으로 기입하고 거래나가기 전에 확인할 수 있게 해줬으면 좋겠습니다! 판매자구매자가 모두 옵션을 기입한후에 둘 모두가 확인할수있는 방향으로요"
280,Kiman Kim,3,2022-04-09,"당근 덕에 미니멀라이프를 실현할 수 있어서 너무 좋지만, 자잘한 버그가 너무 많습니다. 채팅 알람이 오지않는 경우가 너무 많아 약속 놓친게 한두번이 아닙니다. 그리고 뭔가 상태를 변경하면 바로 반영이 안되는 문제가 너무 잦아요. 약속 잡을라고 하면 채팅 먼저 해야한다던지..이미 5분전부터 채팅중인데... 채팅 온 알람 떠서 가보면 새로온 메세지 반영이 안되어 있질 않나.. 싱크가 안맞는 경우가 너무 많아요. 이것만 개선되면 너무 좋을것 같아요~"
281,여유현지,5,2022-04-02,당근마켓 잘 사용하고 있습니다. 사용하다 보니 찜해둔 물건들을 하나씩 스크롤을 내려서 찾기에 어려움이 있기도 하더라구요. 관심목록 내에서 재검색이 가능하게 만들면 좋을 것 같아 건의합니다^^ 앞으로도 번창하세요~
282,Annecy kim,4,2024-02-21,"사용감 좋았는데 업데이트하니 화면이 불편해요ㅠㅠ 1,나의 판매내역에서 만 크게 보이고 이랑 눈 따로 열어야되서 불편해요, 예전처럼 한눈에 띄게 하면 더 좋은데요ㅠㅠ 2,대화창에 사진 겹쳐서 나오던데 옛날거가 더좋아요,양쪽으로 보기쉽고 정확히 보이구요. 지금은 상대방 프로필사진이랑 내가 판매하는 상풍이랑 한쪽에 몰려서 겹쳐있는데 사진도 작고 머가먼지 모르겟네요 ㅜㅜ 불필요한 업데이트는 안했으면 좋겠어요 진심팬으로서 제안드려요"
283,Google 사용자,5,2019-03-02,당근마켓으로 좋은 물건을 저렴하게 구매할수있었어요~ 직거래를 우선적으로 할수있어서 너무 좋았구요~^^ 제가 필요로하는 제품이 중고이긴 하지만~ 크는 아이들이나~ 소장 가치가 있다고 생각하는것들을 앱을 통해서 가까운 곳에서 직접 거래할수있는 점이 너무도 좋았습니다~^^ 앞으로 더욱더 많은 거래를 할수 있을것 같아 좋아요~ 번창하세요~~
284,홍현수,1,2021-05-10,"이용자로서 더 나은 당근마켓 서비스를 위해 한마디 하겠습니다. 우선 당근마켓의 취지에는 무조건적으로 동의하는 입장임을 밝힙니다. 제가 말씀드리고 싶은것은 자동 구시대적인 발상에서 비롯된 기준의 자동 모니터링 시스템의 한계에 대해서입니다. 1. 패스트패션이 트랜드일만큼 패션트랜드가 하루가 다르게 변화하고 있습니다. 한 사람이 한 사이즈만 입는다는 편견에서 벗어나세요. 2. 수량이 많다고 전문판매업자는 아닙니다. 사람마다 다르겠지만 저처럼 옷이나 패션 아이템에 관심이 있는 사람은 한 아이템에 대해 많은 수량을 보유하고 있습니다.3. 새상품이나 새상품급이 많다고 해서도 전문판매업자가 아닙니다. 2번 사유와 같이 수량이 많기 때문에, 그만큼 실사용이 적거나 없었을 뿐입니다. * 여러차례 모니터링 후에 제재가 이루어진다고 하셨는데 횟수의 문제가 아닙니다. 한번이던 열번이던 모니터링 후 철저한 검증을 통해 전문판매업자를 가려내야 하셔야 할 것 같습니다. 수없이 고객센터에 문제제기했습니다."
285,김경욱,5,2023-04-11,키워드 설정에 키워드당 가격 범위도 설정이 되었으면 좋겠습니다. 저는 10~20만원정도로만 보고 싶은데 80~90만원 짜리는 안 봤으면 좋겠거든요. 키워드 알림에 가격이 나오는것도 아니라서 들어가서 봐야하는 쓸데없는 시간이 낭비되는듯 합니다.
286,Cho Hjeonjin,5,2021-01-26,"편리하게 잘 사용하고 있어요 하지만 아쉬운 점이 하나 있는데 내 동네 설정에서 영역을 한 단계만 늘려도 잡히는 동네들이 너무 많고, 뚜벅이로는 가기 힘든 먼 곳도 섞여 있네요 당근에서 지리를 동네 주민만큼 잘 알고 있으리라 생각하진 않기 때문에 근처 동네 설정할 때 일부 지역은 보지 않아도 되게 카테고리 설정하듯 주변지역 리스트가 뜨되 그중 관심 없는 지역은 꺼놓을 수 있게 하면 좋겠어요"
287,전진영,1,2023-08-11,예전엔 안그랬는데 요즘들어서 중고거래글 올라오는 순서가 이상해졌습니다 예전엔 최신게시글 순서로 올라왔었는데 순서가 중구난방입니다 게다가 특정 카테고리 물품을 몇번 봤더니..(제기준으로는 노트북컴퓨터입니다) 계속해서 노트북이나 컴퓨터 관련 글만 띄워줍니다 저는 이제 노트북 구매의사가 없음에도 노트북 글만 계속해서 뜨니 너무 불편합니다 동네에 여러가지 다양한 중고물품을 구경하다보면 원래 사려던것이 아니었다가도 거래하게되는 그런 경우도 많은데.. 지금 시스템은 구경하는것은 의미가 없고 자신이 구매하고싶은것을 검색해야만 되는 불편함이 있습니다 게다가 한번 검색하고나면 계속 그것만 나옵니다 인제 당근마켓을 못쓰겠습니다
288,Google 사용자,5,2019-02-26,중고나라에서 거래하다가 요새는 당근마켓 통해서 많이 거래하고있어요 같은지역위주로 나오니 더깔끔하고 미리채팅으로 거래하고 대화할수 있어 초조함도 덜하고 피드백도 빠르네요^^ 중고거래시 채팅이 남으니 서로 거래도 받은후에 대화도 가능하니 개인정보 노출없이 맘편한 것같네요ㅎㅎ 쓰다보니 장점뿐인데...관심목록에 넣어두고 보니! 판매자 목록별로도 분류를해주시면 어떨까? 생각도 들었네요 왜냐면 구매를 원하는 제품이 같은 판매자인경우도 있는데 그걸모르고 진행하는 경우도 종종 생길것 같아서요ㅎ 좋은어플 만들어주셔서 감사합니다ㅎ
289,ddarang (ddarang),3,2023-10-20,"잘 쓰고있습니다만 찜 하트버튼 누른 관심목록 폴더형태로도 저장해서 볼 수 있음 좋겠어요 화해 어플보면 즐겨찾는 제품 폴더별로 정리돼서 찜한것들 분류돼서 너무 좋거든요 참고해주세요!! 예를 들어 아기옷, 가구, 모자, 책 등등 여러 카테고리 상품들이 찜 최신순으로만 쭈르륵 관심목록에 있으니까 묻히는게 많아요ㅠ 폴더별로 관심목록 분류해서 볼 수 있게해주세요 젭발🙏"
290,이경진,5,2022-12-21,당근마켓 이용방법이 서툴러서겠지만 게시기준 순서가 어떤건지 모르겠습니다. 10분전에 보고 다시 보면 순서가 바꿔있어서 정리가 않됩니다. 카테고리별로 검색을 해도 올라온 시간순서로 있으면 좋겠는데 어떤기준으로 있는건지 정리가 되지않아 불편합니다
291,빽빡써,3,2023-07-11,개발자는 생각을 잘못한듯 물건들 정렬기준이 시간순이 아니라서 대다수의 사용자는 불편이 많음 왜 이렇게 해놨는지 이해가안감 (오래된물건도 랜덤 노출시켜서 판매에 도움을주고싶다는 취지는 좋지만 현실적으로 이렇게 랜덤정렬해놓으면 오히려 원하는물건을 놓치는경우가 있음) 개발자는 정렬기준을 선택할수있게 하거나 개발자의 역량이 부족하다면 예전처럼 시간순(최신순)으로 돌려놓길 바랍니다
292,ny j,4,2020-10-21,"정말 잘 사용하고있습니다. 그런데 며칠 전부터 게시글에 채팅과 관심 수가 제대로 뜨질 않네요.. 분명 채팅 0 관심 0인데 대화 걸어보면 판매 완료되었다고 하시거나, 다른 분들께 쪽지 온다고 하시고.. 한두번이면 모르는데 계속 거의 대부분 분들이 그러셔서 오류가 아닐까 합니다ㅠ 이 부분 검토 부탁드립니다. 좋은 어플 감사합니다."
293,ne Neko (Nekone),4,2023-04-28,"이용하기 편리해서 좋은데요. 채팅 왔을때 알림이 안울리고 그냥 먹히는 경우가 있고, 가격 제의 받을때도 알림이 안와서 진짜 난감할때가 있습니다. 하루 지난후에 발견하는경우도 있어서 이게 참... 그리고 보여주는 동네 범위가 많이 넓었으면 좋겠네요."
294,이전닉네임,4,2021-12-23,앱 좋은데 원하는 물건을 찾기 위해 '헤어드라이'까지만 입력하면 '헤어드라이'에 관련된 품목을 보여주는데 조금 개선하면 좋을 거 같습니다 입력어를 포함한 품목을 모두 보여준다면 원하는 물건을 검색하기에 더 수월할 거 같습니다 ex) '헤어드라이'를 검색하면 헤어드라이기와 헤어드라이어 모두 볼 수 있으면 좋겠습니다
295,김민구,2,2023-10-13,대체 채팅 기능은 언제쯤 정상화될까요? 런칭한지 몇년이 지났는데도 채팅창 열린상태에서 새로운 채팅 메세지 업데이트 안되고 새로고침하거나 채팅창에서 나갔다 다시 들어와야 새로운 메세지 보이는데요.. 이정도면 개발자 다 교체해야하는거 아닌가요?
296,yaewon chang,3,2024-02-19,"잘 사용하고 있습니다만, 아래의 부분들이 개선되면 좋겠습니다. 블루투스 키보드로 사용 시 back space가 잘 되지 않는 점, 댓글이 엉뚱한 곳에 달리는 점, 그리고 어제?부터 모임 글 작성 후 삭제가 되지 않는 점"
297,yuna,5,2021-09-05,나눔 해주시는 분도 있고 대부분 친절하셔서 좋아요! 가끔 채팅을 안 보시는 분도 있고 답장이 많이 느리신 분도 있지만 그래도 물건을 더 저렴하게 살수 있고 동네 사람들과 친해질 수도 있어서 정말 괜찮은 앱이에요! 저도 물건을 팔면서 유용하게 사용하고 있습니다! 아직 하나도 못 팔았지만..ㅋㅎ
298,MYEONGWON MIN (Anthony),4,2023-02-21,"갑자기 어플이 안켜져요... 한 10분 전 쯤 둘러보는 와중에 갑자기 튕기더니, 그 이후로 어플에 접속하면 바로 자동 튕김 현상이 발생해서 어플을 켤 수 조차 없네요... 핸드폰 재부팅으러도 해결이 안되며, 다른 어플들은 전부 정상 작동 합니다..."
299,Tack hong,5,2023-05-10,"갑자기 이용 중 5년 정지, 개인적으로 납득가능한 이유가 없어서 앱에서 문의하기 눌러도 다시 로그인 화면으로 돌아가는 버그 발생. 결국 인터넷으로 비로그인 문의했지만 일주일동안 연락없음. 너무 답답하고 속상합니다. 차라리 문의응답이 빨리 이뤄지면 괜찮을텐데..ㅠ 좋은 목적의 좋은 앱인건 알지만 이용할 때 에러사항에 대해선 너무 미흡한것같습니다."
300,Google 사용자,4,2018-10-31,"사용자들이 많아서 좋고, 챗기능이 있어 바로바로 연락할수있어 편하네요. 아쉬운점은..지역설정이 두군데 되는데 조금더 늘려주셨음 좋겠고... 동일제품을 각 지역에 따로 올려야하는데 한번에 등록할수 있도록 개선되었으면 좋겠어요"
301,Google 사용자,4,2019-01-16,"진짜 추천입니다. 정말 앱이 유용하고, 내가 쓰지 않지만 버리기 아까운 물건들을 팔 수 있어서 너무 좋은 것 같아요 :] 근데 자신의 프로필을 보면 닉네임 설정과, 프로필 사진 바꾸기만 할 수 있는게 아쉬워요ㅜ 상태메시지나, 자기소개 같은것도 생기면 좋겠어요 !"
302,JENNY HWANG,1,2020-12-15,상품 쭉 내려서 보다가 뒤로가기 누르면 다시 맨 윗 상품부터 보게 올라가 있어요. 아래 글 쓰신 사용자도 같은 문제가 있네요. 버그인 듯한데 최신 업데이트해도 해결이 안됩니다. 그리고 상품 리스트가 일부 안보이기도 하고 난리부르스에요. 수정 부탁 드립니다.
303,김기정,1,2023-06-11,아니 왜 새로고침 하면 최신순으로 노출 안하고 알고리즘순으로 노출해서 같은 상품만 계속 보게 만든건가요? 기본알림도 이전 소리가 훨씬 크고 잘 들립니다! 최근 당근 거래가 잘 안되더라니 당근 적자인 이유가 있네요 업데이트 할수록 자꾸 후퇴함 ㅋㅋㅋㅋㅋ 이 부분 불만글 답변은 항상 홈 화면에 보이는 게시글의 순서가 뒤죽박죽이에요 (게시글 정렬) 보고 오라는데 이런 형식적인 답변도 어이없음 ㅋㅋㅋㅋ 이걸 봐도 알고리즘 순으로 노출되는게 싫다잖아요? 정렬기준 최신순 or 알고리즘순 사용자가 선택하게 해주세요!!!!
304,정찬누,3,2023-01-01,"편하고 좋은데... 매너점수가 참 신용할 수 없는 점수라고 생각합니다. 본인한테 안좋은 평가는 숨길수 있고, 매너온도를 안좋게 줘도 좋은평가를 받았을 때 상쇄시키기도 가능하니, 애초에 상대방에 대한 안좋은 평 자체를 볼수있는 방법이 없습니다. 최근에 거래 두번에서 매너온도가 40정도되는 사람이 20~30분씩 늦었던 일이 있었습니다. 제가 아무리 안좋게 평을 해도 그사람은 매너 잘지키는 매너온도 40의 사람이더군요. 제가 경험했던 일에 대한 평가는 전혀 반영되지가 않았습니다."
305,이환희,3,2021-03-10,당근 매일 들어갈정도로 좋아하는데요. 최근 업데이트 이후에 스크롤이 안돼요ㅜㅜ 알림뜬 글들 아래로 내리려고하면 왼쪽으로 넘어가요. 다시 올리려고하면 아주 미세하게 올라가면서 왼쪽으로 넘어가요. 알림으로 뜬 게시물을 보기가 힘들고 시간도 너무 많이 걸려서 당근 안 들어가고 있어요. 다시 업뎃 해주세요.
306,ye-jin kim,3,2021-06-29,관심목록 눌러둔 물건은 채팅이 가능했는데 이젠 관심 물건의 알람이 떠도 채팅이 안되네요 .. 관심목록에 눌러놓은 물건 만큼은 시간이 지나도 구매약속 잡을 수 있게 해주세요 ㅠㅠ 그리고 관심 눌러놓은 물건에 채팅하려는데 할때마다 2가지 동네 중 포함되는 동네로 변경하는게 너무 번거로와요 .. ㅠㅠㅠㅠㅠㅠ 편리하게 인증된 동네면 모두 자동으로 톡으로 이어지도록 해주세요
307,Saint Martin,4,2021-02-19,부피가 크거나 전자제품같은물건 팔기에는 다른 중고거래사이트보다 월등히 좋아요 그런데 다만 아쉬운점은 ui인데 상품카테고리를 볼때 굳이 검색표시를 눌러서 들어가야한다는점과 동네생활 카테고리에서도 세로가 아닌 가로스크롤로 되어있어 한눈에 들어오지않는다는점...? 이런부분만 좀더 개선되면 좋을것같습니다
308,성명건,5,2022-12-31,"당근마켓을 잘 사용하고 있는 학생입니다 중고거래할때 쉽게 거래 할 수 있어좋고, 이웃들과 소통하며 지역정보를 쉽게 흭득할수 있는점이 만족스럽습니다. 하지만 제가 학생이라 카카오미니를 쓰고 있는데 당근페이를 사용시에 출금을 못하고 있습니다. 이러한 문제를 해결해주시면 좋겠습니다"
309,jinhee han,2,2022-03-11,삽니다 방법에 보면 + 누른후 중고거래 선택하라고 하는데 이문구는 없고 알바 부동사 등등만 있습니다 예전애는 제품올릴때 바로 글쓰기가 있어 편했는데 오랜만에 들어오니 글쓰기버튼이 숨겨져 있우니 나이드신 어르신들은 쓰기 힘듬니다 고령화시대에 맞춰 사용법을 쉽게 해주새요
310,깜장쮸브,1,2023-11-26,전집하나로 두분과 7일째 대화중입니다ㅠ 설정을 다르게 바꾸고 업데이트를 해봐도 도대체 알림이 안와요!! 저두 올려놓고 자꾸 깜빡하는데 들어가보면 하루전 이틀전 채팅이라 상대방에게 죄송하기만하고 응답률만 늦어지고 중요한 기능인 알림이 왜 해결이 안되는 걸까요...
311,Libra,1,2021-03-18,1.왜 동네인증하라고하면 업데이트부터하라고하나요? 폰이 옛날거라 업데이트하면 버벅거러서 구버전 이용해야합니다. 최신 기종쓰는사람만 이용해야하나요? 앱 크기도커지고 데이터도 많이먹어서 불편한데말이에요! 구버전에서도 동네인증하게 해주세요!!! 2. 얼마전부터 일괄 동네인증 초기화시켯나요? 가족들폰까지 다 새로 동네인증하라고하네요? 머때문이죠?
312,M 2M,5,2022-07-22,"인터넷 벼룩시장으로는 아주 훌륭합니다 아,나,바,다.를 몸소 실천하는 재미도 솔솔하고 알림소리인 ""당근"" 하는 애기 목소리가 귀엽고 정겹기까지 하네요 (설정에서 이것 저것 보는것도 재미있음) 여러가지 기능과 폭넓은 검색 기능까지 있어 편하고 좋네요 운영자님 고맙습니다~"
313,아그래,4,2021-02-14,좋은 플랫폼을 알게되어 기쁩니다. 아주 유용하게 사용하고 있어요. 하나 부탁이 있는데 화면이 너무 하얀하얀 해서 눈이 너무 아파요 ㅠ 다크모드같은 기능들이 추가되어 자기가 선택해서 사용하게 해주면 고맙겠습니다.
314,Google 사용자,5,2019-03-14,처음에 알람 설정되있고 무음도 아닌데도 안울려서 답변 늦어진적 많은데 어느순간 울리더라구요. 그리고 무료나눔 말고 깨끗한 제품 기부하는 공간도 생기면 좋겠어요^^ 당근마켓 덕에 사놓고 한번도 못입은 아까운 옷들을 팔게 되어서 너무 좋아요. 감사합니다.
315,김빛나,1,2020-11-23,거래하는거는 다 좋아요 사람들도 착하고 동네에서 필요한거 살수있고.. 그런데 어제부터 계속 튕겨요 어떤 물건은 들어가도 안튕기는데 또 다른 물건을 누르면 진짜 10번이면 10번 다 튕기고 ㅋㅋ 정해진 물건을 사야돠는건지... 좀 짜증나네요 한번 지웠다 깐 상태인데도 계속 저러네요 그만하라는 뜻인가요?
316,Seohee Kim,1,2023-10-26,판매글 올리면 한번에 올라가는 경우가 없음. 사진 몇장에 글 몇자 올리는게 이렇게까지 렉걸릴 일인가. 폰도 최신이고 고화질 사진도 아닌데. 매번 열심히 글 작성했는데 무한 로딩떠서 두번 작성해야되는 불편함이 있음. 혹시 개발자들은 놀고있는지?
317,Google 사용자,5,2020-01-20,"너무 잘 이용하고 있어 늘 감사하고 있습니다. 다만 거래후기 작성할 때 키보드 입력이 되지 않고, 스페이스바를 두 번 누르면 바로 후기 입력이 완료돼서 난감하네요. 오늘 두 번 거래에서 동일한 증상이 있었습니다. 개선 부탁드려요. 노고에 다시 한번 감사드립니다."
318,나호선,4,2021-01-28,"1. 거주지역이 명확한 사람들 끼리라 그런지 거래에 자발적 신뢰심이 가고, 사용상 오류는 찾기 힘든 앱이다 2. 키워드 알림을 켜놓면 관심품목 들이 그야말로 업무에 지장을 줄 정도로 폭주 하는데, 기왕이면 가격 필터링 등도 걸어 놓을 수 있는 기능들이 추가되면, 더 효율적 이라 생각한다 3. 기존 알람소리는 좀 큰 편이라, 알람크기 조절기능도 있으면 더 좋겠다 4. 비록 가까운 동네라도 직장인들 끼리의 시간내기는 쉽지 않음을 고려해서, 가능한 물건들은 배송비 등도 병기할 수 있도록 마련하여, 택배 등을 권장 하도록 하는 것도 바람직 하다고 생각한다"
319,코크코카콜라,3,2024-09-27,몇년 이용하면서 단점들만 적어봅니다~! 물건을 계속 판매 안하면 일정기간 지나면 온도가 점점 내려가는 이상한 시스템 업자들 대량 등장함 불법 GPS 좌표 프로그램 이용해서 올린 물건 전국 지역에 노출 할수있음 게임으로 따지면 핵이 난무함 어떠한 이유로 자신이 빨간색 대상이 되었는지 설명도 없이 본인만 모르게 만들어 혼자만 바보 만듬 솔직히 요즘은 번개쪽이 모든거래 안전결제 되면서 사기도 없어지고 명품 감정 시스템 생기면서 더 편리해짐
320,이해솔,4,2022-12-01,아직까진 크게 불편함 없이 잘 사용하고 있습니다. 하지만 최근들어 정중하게 묻고 대답하고 거래를 했음에도 불구하고 ㅎㅎ라든지 이모티콘을 보내지 않고 얘기를 이어가면 친절하지 않다고 생각하는것 같습니다. 평가문구에 친절이 아닌 정중하게 대화를 했는지 그런 문구들도 추가되었으면 합니다. 1. '어디가 편하실까요?' 2.'어디가편하세요~?ㅎㅎ' 이 문장 차이로 친절함의 평가는 끝나는것같아 아쉽습니다. 단순 문자로 '친절'이란 단어에 사람을 옭아매는 느낌이 듭니다. 좀 더 다양한 평가가 있었으면 합니다.
321,Google 사용자,3,2019-10-07,제품 등록시 사진첨부할때 똑같은 사진이 몇장씩 올라갑니다. 수정을 꼭 다시해야하니 번거롭네요. 간혹 다른분꺼 첨부사진 안보이는 경우도 생기네요.. 뭔지 물어보기도 그렇고..그냥 패스하고...내가올린 제품도 상대방이 안보이는 경우가 생기는건 아닌지...이런 하자 복구해 주세요~~
322,Google 사용자,5,2019-08-08,아깝게 버리게 되는 물품 외 중고매장으로 팔기위해 옮기기 어려운 물건도 개인마다 필요하면 버리게 되는자 또는 파는자와 필요한자끼리 서로 사진과 게시글로 보고 들으며 적은 가격으로 구입해 직접 찿아가 한번에 구입해 간단하다. 무거운 물품이면 용달차로 한번에 직접 옮길수 있어 좋다.
323,최창혁,1,2024-07-16,"중고차 사이트에 올린 차가 너무 쉽게 올라옵니다. 계약금 걸고 오라는 글까지... 사기치기 딱 좋은데 그걸 방관하는건지.. 거래자가 알려줘서 알았네요 차량번호,사진,글까지 그대로 복사해서 낚시를 하고 있습니다. 많은 피해자가 생기기전에 등록절차 보안에 신경 좀 써주세요"
324,권민서,5,2021-01-31,"이 앱 너무 좋은 것 같아요. 기존 타사의 중고거래 사이트/앱은 전국으로 거래하기 힘들 것 같았어요. 하지만 이 앱은 구로 하는건지 동네 사람들과 잡히더라구요! 사용자도 많아서 합리적이구요. 다만 사진을 올리면 잘려서 직접 터치해서 들어가지 않는 이상 위 아래 부분이 안나온다는 점이 조금은 아쉬웠습니다. 그리고 당근마켓 광고도 바꿔주시면 좋을 것 같습니다. 같은 광고를 계속하면 조금 지루해지고 이 앱이 얼마나 좋은지 잘 모를 수 있겠더라구요. 그래서 실거래나 다른 장점 등을 내세워서 만들어줬음 해요.(집정리하며 돈을 번다거나) 그리고 당근마켓에 광고를 띄우시는 것은 어떨까요? 처음 들어가면 팝업으로 하나 뜨고, 밑에 배너 광고를 넣는거죠. 그렇게 해서 출석체크, 거래 시 몇캐시 지급, 광고 보고 캐시 받기, 퀴즈로 캐시 지급, 앱 설치/구독하기 등 미션클리어 시 캐시 지급 이런식으로 해서 그 캐시를 돈이나, 다른 음식의 쿠폰 등으로 쓸 수 있게 해주시면 좋을 것 같아요."
325,이수빈,4,2023-08-13,"알림이 상태창과 팝업에는 뜨는데 소리가 안울립니다. 애플리케이션에서 어플 알림, 당근마켓 앱 내에서 한번 설정, 절전모드, 방해금지 시간대 확인, 재로그인, 재설치 등 할 수 있는 모든 방법은 다 해봤습니다. 이거 뭐 어떻게 하면 좋을까요?"
326,조성혁,4,2024-10-07,당근 이용은 좋습니다 그러나 지역마다 거래를 하는 기능은 조금 넓게 봐주는 것이 필요하다고 생각합니다 왜냐하면 카카오톡 같은 오픈채팅을 이용해 돈을 받고 소개해주는 2차 유통 시스템이 조금씩 늘어나는데 이 시스템이 계속 발전한다면 당근의 정체성이 흔들릴 것 같기에 이런 기능도 생기면 좋을 것 같습니다 그래서 타지역 유저가 일부지역 유저에게 채팅정돈 보낼 수 있는 기능이 나오면 좋다고 생각합니다
327,새벽노을,2,2021-01-17,당근마켓 나오기 전 중고나라 이용을 많이 했었습니다. 장점이 많은 앱이지만 정말 크나큰 단점이 있습니다. 같은 지역이고 충분히 이동거리가 가능한데 내동네랑 조금만 멀면 동네인증이 안됐다고 하면서 사고싶은 물건이 올라오면 채팅을 하지도 못하고 구매를 하지도 못하는점은 너무 큰 단점인 것 같습니다. 인증하러 그동네를 주기적으로 일부러 가기도 참 어처구니 없구요~ 이런 부분 수정 하실 가능성이 있나요? 수정된다면 중고나라보다 이용율이 높을것 같아요
328,이다예,4,2024-04-06,너무 잘 쓰고 있어요 ! 다만 알림이 잘 안 뜨거나 알림 떠도 채팅방이 안뜨는 오류가 가끔 있어요 ! 채팅이 너무 많아 정리하고 싶은데 하나씩 나가기 눌러야 해서 정리하기 쉽게 선택해서 한번에 삭제하기 생겼으면 좋겠다는 작은 바램입니당
329,문원교,3,2021-09-07,"▶ 혹시 본인을 포함한 가족접수를 하지 않으셨나요? 자녀 혹은 가족분의 정보에 휴대폰 번호가 기입되어 있을 가능성이 있습니다. 접수실에서 등록된 전화번호를 확인해 주세요. ▶ 병원 전산에서 접수가 2번 되었을 수도 있습니다! 마지막 알림톡 '대기인원 확인하기'를 통해 대기자수 확인이 가능하다면, 정상적으로 접수가 된 것이니 안심하셔도 됩니다. ▶ 접수실에서 접수할 때 대기자 수가 6명 이상인 경우, 알림톡을 2번 받게 됩니다. 최초 접수 때 1번, 대기자수가 3명으로 줄어들었을 때 1번. 이는 환자분의 진료 차례가 가까워지고 있음을 다시 한번 안내해드리기 위한 서비스 정책입니다."
330,김광석,4,2023-04-17,잘. 사용하다 어느순간부터 첫 품목 터치시 로딩이 되지않고 하얀 바탕화면만 나오네요 (되돌아가서 다시 터치하면 정상화면 뜸) 아래에 어떤 분도 문의 하셨던데 무슨 문제인가요? 앱을 몇번이나 지웠다 다시 깔아도 반복되네요
331,Google 사용자,5,2020-03-31,좋은 사이트에서 유익한 거래가 이루어져 바람직하게 생각하고 감사합니다 특별히 컴퓨터나 폰종류는 날이 갈수록 진화하지만 중고품도 실용적으로 쓰기에는 부족함이 없고 중고품을 폐기할 경우 자원낭비와 환경을 오염시킬 수밖에 없다고 보기에 제품을 쓸 수있는 데까지 살려 쓰는 것이 환경과 경제에 좋은 것이 아닐까 생각합니다
332,유성,4,2020-10-13,정말 유용하게 잘 쓰고 있습니다. 다만 페이스북 같은 sns에서 광고가 나올때 타지역에 좋은 물건이 뜨는데 그림에 떡인것 마냥 사고 싶어도 못사는 안타까움이 있습니다. 물론 당근마켓 특성상 직거래로 사기 없는 동네 거래 시스템도 좋지만 지역이 대도시가 아닌 곳은 거래가 상당히 힘든 부분이 있습니다. 감히 말씀드리는 거지만 타지역 거래를 할수있게 해주시어 사기같은 경우(물론 몰상식한 사람은 없게지만)는 자신이 직접 책임진다는 동의를 계정 생성시 선택사항으로 해놓고 판매자 또한 동네 거래 전국거래를 설정해주시어 더욱 활발하게 거래되는 그런 멋진앱이 되었으면 합니다.
333,노승기,5,2021-04-03,"먼저 좋은 앱 만들어주셔서 감사합니다. 앱을 사용하면서 느낀 불편사항에 대해 개선 건의드립니다. 키워드알림 기능 편하고 좋은데 제외 키워드 기능도 있으면 좋겠습니다. 예를 들면 자전거를 키워드 알림 등록하고, 어린이를 제외 키워드로 등록하면 어린이 자전거는 알림이 안오도록 말이죠. 지금도 편하고 좋지만 더욱 발전했으면하는 마음으로 건의드리니 내용 검토 부탁드립니다."
334,푸른 튤립,3,2021-03-16,알림화면에서 왜 조금만 잘못터치하면 키워드알림과 활동화면이 왔다갔다하는거죠? 그냥 내가 알아서 하고싶은데 원하지도 않는화면을 터치를 정확히 하지 않았다고 다른화면으로 바뀌면 어쩌라는건가요? 다시예전처럼 선택할수있게 바꿔 주세요
335,하늘을달리곰,1,2021-11-09,와. 뭘 물어볼수가 없군요. 전화도 없지...채팅도 없지...답변은 일주일이 지나도 없지...앱이 좋으면 뭐하나요...일주일 지나도록 답변은 없네요. 저같은 불만을 가진사람이 이렇거 많은데 개선이 안되는건 문제가 있는거 아닌가요? 전화도 안받고 채팅도 안하고 문의 답변만 할거라면 빠른 답변을 줘야 하는거 아닌가요? 조금만 기다리기는...많이 기다려 달라고...질문하시고 잊고 있으면 알아서 답변준다라고 변경하시죠. 당근마켓의 좋은 이미지 다 깎아먹는군요.
336,차은숙,5,2023-11-11,너무 잘 사용중입니다. 근데 건의하나만 드릴까합니다. 중고나라처럼 키워드 알림에 등록된 키워드에 활성 여부를 설정하게 부탁드려요. 알림받고싶은게 여러개이긴하나 너무 많이 오니 일단 키워드등록은 해놓고 급한거부터 몇개만 알림으로 받고 싶거든요. ^^
337,황성헌,1,2023-11-17,문자가 오면 알람이 안 울립니다. 물건을 팔려고 올리면 댓글이 10개씩 달려도 알람이 울리질 않고 있어요. 설정도 알림허용으로 했는데도 안 울려요. 머를 어떻게 설정 해야하나요? 아님 앱이 켜져있지 않은 상태에선 카톡처럼 문자가 오면 알람 울리지 않나요?
338,황제펭귄,1,2024-06-12,"당근은 실시간으로 올라오는 중고거래 구경하고 찾는 맛이었는데, 알고리즘에 따라 갑자기 선호하는 상품만 뜨고 뒤죽박죽으로 상품이 추천되네요. 이 기능을 좋아하는 사람도 있을테니 알고리즘을 끄고 시간순으로만 거래물품이 추천되도록 선택할 수 있는 기능이 추가되면 좋겠어요."
